id,title,description,availability,condition,price,link,image_link,brand,gtin,product_type,quantity_to_sell_on_facebook
"21404","Evans B08G2 08"" Gen G2 Ctd","Evans B08G2 08"" Gen G2 Ctd by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","79.00 AED","https://www.akm-music.com/shop.html?product=21404","https://www.akm-music.com/assets/products/21404.webp","Evans","019954516420","Batter","25"
"21406","Evans B10G2 Dunlop 222 Brass Slide Med/m-ea","Evans B10G2 Dunlop 222 Brass Slide Med/m-ea by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","89.00 AED","https://www.akm-music.com/shop.html?product=21406","https://www.akm-music.com/assets/products/21406.webp","Evans","019954516437","Batter","25"
"21408","Evans B12G2 12"" G2 Ctd","Evans B12G2 12"" G2 Ctd by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","89.00 AED","https://www.akm-music.com/shop.html?product=21408","https://www.akm-music.com/assets/products/21408.webp","Evans","019954516451","Batter","25"
"21411","Evans B13G2 13"" Gen G2 Ctd","Evans B13G2 13"" Gen G2 Ctd by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","89.00 AED","https://www.akm-music.com/shop.html?product=21411","https://www.akm-music.com/assets/products/21411.webp","Evans","019954516475","Batter","25"
"21414","Evans B14EC2S 14"" EC2 Ctd Sst","Evans B14EC2S 14"" EC2 Ctd Sst by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","119.00 AED","https://www.akm-music.com/shop.html?product=21414","https://www.akm-music.com/assets/products/21414.webp","Evans","019954960742","Batter","25"
"21415","Evans B14ECSRD 14"" EC Rev Dot Snr Btr","Evans B14ECSRD 14"" EC Rev Dot Snr Btr by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","116.48 AED","https://www.akm-music.com/shop.html?product=21415","https://www.akm-music.com/assets/products/21415.webp","Evans","019954952471","Batter","0"
"21416","Evans B14G1 14"" Gen G1 Ctd","Evans B14G1 14"" Gen G1 Ctd by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","99.00 AED","https://www.akm-music.com/shop.html?product=21416","https://www.akm-music.com/assets/products/21416.webp","Evans","019954516369","Batter","25"
"21417","Evans B14G1D 14"" Pwr Ctr Ctd","Evans B14G1D 14"" Pwr Ctr Ctd by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","109.00 AED","https://www.akm-music.com/shop.html?product=21417","https://www.akm-music.com/assets/products/21417.webp","Evans","019954925673","Batter","25"
"21418","Evans B14G1RD 14"" Pwr Ctr Rev Dot Ctd","Evans B14G1RD 14"" Pwr Ctr Rev Dot Ctd by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","109.00 AED","https://www.akm-music.com/shop.html?product=21418","https://www.akm-music.com/assets/products/21418.webp","Evans","019954928544","Batter","25"
"21419","Evans B14G2 14""GEN G2 Ctd","Evans B14G2 14""GEN G2 Ctd by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","99.00 AED","https://www.akm-music.com/shop.html?product=21419","https://www.akm-music.com/assets/products/21419.webp","Evans","019954516482","Batter","25"
"21422","Evans B14HD 14"" Gen HD Ctd","Evans B14HD 14"" Gen HD Ctd by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","105.43 AED","https://www.akm-music.com/shop.html?product=21422","https://www.akm-music.com/assets/products/21422.webp","Evans","019954500092","Batter","0"
"21423","Evans B14HDD 14""GEN HD Dry Ctd","Evans B14HDD 14""GEN HD Dry Ctd by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","105.43 AED","https://www.akm-music.com/shop.html?product=21423","https://www.akm-music.com/assets/products/21423.webp","Evans","019954500122","Batter","25"
"21425","Evans B14HW 14"" Heavyweight Ctd","Evans B14HW 14"" Heavyweight Ctd by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","119.84 AED","https://www.akm-music.com/shop.html?product=21425","https://www.akm-music.com/assets/products/21425.webp","Evans","019954902636","Batter","0"
"21430","Evans B14UV2 14"" UV2 Ctd","Evans B14UV2 14"" UV2 Ctd by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","129.00 AED","https://www.akm-music.com/shop.html?product=21430","https://www.akm-music.com/assets/products/21430.webp","Evans","019954284480","Batter","25"
"21431","Evans B16EC2S 16"" EC2 Ctd Sst","Evans B16EC2S 16"" EC2 Ctd Sst by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","129.00 AED","https://www.akm-music.com/shop.html?product=21431","https://www.akm-music.com/assets/products/21431.webp","Evans","019954960766","Batter","25"
"21432","Evans B16G2 16"" Gen G2 Ctd","Evans B16G2 16"" Gen G2 Ctd by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","109.00 AED","https://www.akm-music.com/shop.html?product=21432","https://www.akm-music.com/assets/products/21432.webp","Evans","019954516505","Batter","25"
"21441","Evans BD22EMAD 22"" Emad Btr Clr","Evans BD22EMAD 22"" Emad Btr Clr by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","273.80 AED","https://www.akm-music.com/shop.html?product=21441","https://www.akm-music.com/assets/products/21441.webp","Evans","019954935023","Batter","25"
"21442","Evans BD22EMAD2 22"" EMAD2 Btr Clr","Evans BD22EMAD2 22"" EMAD2 Btr Clr by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","273.62 AED","https://www.akm-music.com/shop.html?product=21442","https://www.akm-music.com/assets/products/21442.webp","Evans","019954951276","Batter","25"
"21443","Evans BD22EMADCW 22"" Emad Btr Ctd","Evans BD22EMADCW 22"" Emad Btr Ctd by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","269.00 AED","https://www.akm-music.com/shop.html?product=21443","https://www.akm-music.com/assets/products/21443.webp","Evans","019954941932","Batter","25"
"21444","Evans BD22EMADHW 22"" Emad Heavyweight Btr Clr","Evans BD22EMADHW 22"" Emad Heavyweight Btr Clr by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","299.00 AED","https://www.akm-music.com/shop.html?product=21444","https://www.akm-music.com/assets/products/21444.webp","Evans","019954903893","Batter","25"
"21450","Evans BD22GB3 22"" EQ3 Btr Clr","Evans BD22GB3 22"" EQ3 Btr Clr by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","300.28 AED","https://www.akm-music.com/shop.html?product=21450","https://www.akm-music.com/assets/products/21450.webp","Evans","019954500672","Batter","25"
"21457","Evans BD22HR 22"" Hyd Red","Evans BD22HR 22"" Hyd Red by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","229.00 AED","https://www.akm-music.com/shop.html?product=21457","https://www.akm-music.com/assets/products/21457.webp","Evans","019954182946","Batter","25"
"21459","Evans BD22REMAD 22"" Emad Reso Blk","Evans BD22REMAD 22"" Emad Reso Blk by Evans. Resonant. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","319.00 AED","https://www.akm-music.com/shop.html?product=21459","https://www.akm-music.com/assets/products/21459.webp","Evans","019954948924","Resonant","25"
"21465","Evans Dabk Drill Bit Drum Key","Evans Dabk Drill Bit Drum Key by Evans. Accessories. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","45.00 AED","https://www.akm-music.com/shop.html?product=21465","https://www.akm-music.com/assets/products/21465.webp","Evans","019954933685","Accessories","25"
"21466","Evans Dadk Magnetic Head Drum Key","Evans Dadk Magnetic Head Drum Key by Evans. Accessories. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","68.00 AED","https://www.akm-music.com/shop.html?product=21466","https://www.akm-music.com/assets/products/21466.webp","Evans","019954933661","Accessories","0"
"48729","Evans Datk Torque Drum Key","Evans Datk Torque Drum Key by Evans. Other. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","169.00 AED","https://www.akm-music.com/shop.html?product=48729","https://www.akm-music.com/assets/products/48729.webp","Evans","019954933678","Other","25"
"21469","Evans EBP-22EMADSYS Bass PK 22"" Emad System","Evans EBP-22EMADSYS Bass PK 22"" Emad System by Evans. Sets. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","412.79 AED","https://www.akm-music.com/shop.html?product=21469","https://www.akm-music.com/assets/products/21469.webp","Evans","019954389529","Sets","25"
"21470","Evans Ebp-emadhw 22"" Emadhw And 14"" Heavyweight","Evans Ebp-emadhw 22"" Emadhw And 14"" Heavyweight by Evans. Sets. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","303.66 AED","https://www.akm-music.com/shop.html?product=21470","https://www.akm-music.com/assets/products/21470.webp","Evans","019954922665","Sets","25"
"21471","Evans Ebp-emadsys Bass Pk: 22"" Emad System","Evans Ebp-emadsys Bass Pk: 22"" Emad System by Evans. Sets. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","469.00 AED","https://www.akm-music.com/shop.html?product=21471","https://www.akm-music.com/assets/products/21471.webp","Evans","019954131913","Sets","25"
"48730","Evans ECP-DB-1 Cymbal Pk: DB One 14,16,18,20ʺ","Evans ECP-DB-1 Cymbal Pk: DB One 14,16,18,20ʺ by Evans. Other. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","2299.00 AED","https://www.akm-music.com/shop.html?product=48730","https://www.akm-music.com/assets/products/48730.webp","Evans","019954366445","Other","25"
"21473","Evans EPP-G2HDD-R G2 Clr Rock Pack 14""HD Dry","Evans EPP-G2HDD-R G2 Clr Rock Pack 14""HD Dry by Evans. Sets. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","321.26 AED","https://www.akm-music.com/shop.html?product=21473","https://www.akm-music.com/assets/products/21473.webp","Evans","019954262556","Sets","0"
"21474","Evans Eqpad EQ Pad Bass Drum Muffling Pad","Evans Eqpad EQ Pad Bass Drum Muffling Pad by Evans. Others. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","113.78 AED","https://www.akm-music.com/shop.html?product=21474","https://www.akm-music.com/assets/products/21474.webp","Evans","019954503260","Others","25"
"21476","Evans EQPB2 Blk Nyln BD Ptch 2-PEDAL (X2)","Evans EQPB2 Blk Nyln BD Ptch 2-PEDAL (X2) by Evans. Others. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","39.00 AED","https://www.akm-music.com/shop.html?product=21476","https://www.akm-music.com/assets/products/21476.webp","Evans","019954926687","Others","25"
"21480","Evans Er-rock E-ring 10-12-14-16"" Rock Pack","Evans Er-rock E-ring 10-12-14-16"" Rock Pack by Evans. Others. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","54.65 AED","https://www.akm-music.com/shop.html?product=21480","https://www.akm-music.com/assets/products/21480.webp","Evans","019954299460","Others","0"
"21481","Evans Er-snare E-ring Snare Pack","Evans Er-snare E-ring Snare Pack by Evans. Others. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","49.00 AED","https://www.akm-music.com/shop.html?product=21481","https://www.akm-music.com/assets/products/21481.webp","Evans","019954947149","Others","25"
"21485","Evans ETP-EC2SCLR-R Tompack: EC2 Clr 10,12,16""-RCK","Evans ETP-EC2SCLR-R Tompack: EC2 Clr 10,12,16""-RCK by Evans. Sets. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","298.96 AED","https://www.akm-music.com/shop.html?product=21485","https://www.akm-music.com/assets/products/21485.webp","Evans","019954964238","Sets","0"
"21488","Evans ETP-G1CLR-R Tompack: G1 Clr 10,12,16""-RCK","Evans ETP-G1CLR-R Tompack: G1 Clr 10,12,16""-RCK by Evans. Sets. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","249.61 AED","https://www.akm-music.com/shop.html?product=21488","https://www.akm-music.com/assets/products/21488.webp","Evans","019954964177","Sets","0"
"21495","Evans ETP-G2CTD-R Tompack: G2 Ctd 10,12,16""-RCK","Evans ETP-G2CTD-R Tompack: G2 Ctd 10,12,16""-RCK by Evans. Sets. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","249.00 AED","https://www.akm-music.com/shop.html?product=21495","https://www.akm-music.com/assets/products/21495.webp","Evans","019954964207","Sets","25"
"21498","Evans ETP-UV1-R Tompack UV1 Ctd 10, 12, 16 Rock","Evans ETP-UV1-R Tompack UV1 Ctd 10, 12, 16 Rock by Evans. Sets. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","315.19 AED","https://www.akm-music.com/shop.html?product=21498","https://www.akm-music.com/assets/products/21498.webp","Evans","019954257644","Sets","25"
"48731","Evans EVCYMSZ1 Cymbal Sizzler 2 Chain Pack","Evans EVCYMSZ1 Cymbal Sizzler 2 Chain Pack by Evans. Other. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","99.00 AED","https://www.akm-music.com/shop.html?product=48731","https://www.akm-music.com/assets/products/48731.webp","Evans","019954408916","Other","25"
"21528","Evans Hydraulic Red TT10HR 10"" Drum Head","Evans Hydraulic Red TT10HR 10"" Drum Head by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","99.00 AED","https://www.akm-music.com/shop.html?product=21528","https://www.akm-music.com/assets/products/21528.webp","Evans","019954213114","Batter","25"
"21501","Evans RF12D RF 12"" 2-SIDED Standard Pad","Evans RF12D RF 12"" 2-SIDED Standard Pad by Evans. Practice Pad. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","219.00 AED","https://www.akm-music.com/shop.html?product=21501","https://www.akm-music.com/assets/products/21501.webp","Evans","019954951689","Practice Pad","25"
"21504","Evans RF6GM RF 6"" 1-SIDED Standard Pad","Evans RF6GM RF 6"" 1-SIDED Standard Pad by Evans. Accessories. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","114.26 AED","https://www.akm-music.com/shop.html?product=21504","https://www.akm-music.com/assets/products/21504.webp","Evans","019954951658","Accessories","25"
"21507","Evans S14H20 14"" Hzy 200 Snr SD","Evans S14H20 14"" Hzy 200 Snr SD by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","86.66 AED","https://www.akm-music.com/shop.html?product=21507","https://www.akm-music.com/assets/products/21507.webp","Evans","019954502843","Batter","0"
"21508","Evans S14H30 14"" Hzy Clear 300 Snare Side Drumhead, 14 Inch","Evans S14H30 14"" Hzy Clear 300 Snare Side Drumhead, 14 Inch by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","89.00 AED","https://www.akm-music.com/shop.html?product=21508","https://www.akm-music.com/assets/products/21508.webp","Evans","019954502881","Batter","0"
"21510","Evans SO-10 SO 10""SNARE/TOM Mute","Evans SO-10 SO 10""SNARE/TOM Mute by Evans. Mutes. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","45.00 AED","https://www.akm-music.com/shop.html?product=21510","https://www.akm-music.com/assets/products/21510.webp","Evans","619987200039","Mutes","25"
"21511","Evans SO-12 SO 12""SNARE/TOM Mute","Evans SO-12 SO 12""SNARE/TOM Mute by Evans. Mutes. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","49.00 AED","https://www.akm-music.com/shop.html?product=21511","https://www.akm-music.com/assets/products/21511.webp","Evans","619987200046","Mutes","25"
"21512","Evans SO-14 SO 14"" Snare/tom Mute","Evans SO-14 SO 14"" Snare/tom Mute by Evans. Mutes. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","59.00 AED","https://www.akm-music.com/shop.html?product=21512","https://www.akm-music.com/assets/products/21512.webp","Evans","619987200060","Mutes","25"
"21514","Evans SO-16 SO 16"" Tom Mute","Evans SO-16 SO 16"" Tom Mute by Evans. Mutes. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","79.00 AED","https://www.akm-music.com/shop.html?product=21514","https://www.akm-music.com/assets/products/21514.webp","Evans","619987200084","Mutes","25"
"21518","Evans So-cym SO Cymbal Mute","Evans So-cym SO Cymbal Mute by Evans. Mutes. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","45.00 AED","https://www.akm-music.com/shop.html?product=21518","https://www.akm-music.com/assets/products/21518.webp","Evans","619987200190","Mutes","25"
"21513","Evans SO14HAT SO 14"""" Hi-hat Mute","Evans SO14HAT SO 14"""" Hi-hat Mute by Evans. Mutes. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","79.00 AED","https://www.akm-music.com/shop.html?product=21513","https://www.akm-music.com/assets/products/21513.webp","Evans","019954950989","Mutes","25"
"21515","Evans SO20RIDE SO 20"" Ride Mute","Evans SO20RIDE SO 20"" Ride Mute by Evans. Mutes. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","109.00 AED","https://www.akm-music.com/shop.html?product=21515","https://www.akm-music.com/assets/products/21515.webp","Evans","019954950996","Mutes","25"
"21516","Evans SO22RIDE SO 22"" Ride Mute","Evans SO22RIDE SO 22"" Ride Mute by Evans. Accessories. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","109.00 AED","https://www.akm-music.com/shop.html?product=21516","https://www.akm-music.com/assets/products/21516.webp","Evans","019954953881","Accessories","25"
"21517","Evans Sobass SO Bass Mute","Evans Sobass SO Bass Mute by Evans. Mutes. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","214.89 AED","https://www.akm-music.com/shop.html?product=21517","https://www.akm-music.com/assets/products/21517.webp","Evans","019954954048","Mutes","0"
"21521","Evans TT08HR Tom Batter Head","Evans TT08HR Tom Batter Head by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","96.21 AED","https://www.akm-music.com/shop.html?product=21521","https://www.akm-music.com/assets/products/21521.webp","Evans","019954213107","Batter","25"
"21526","Evans TT10G2 10""GEN G2 Clear","Evans TT10G2 10""GEN G2 Clear by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","89.00 AED","https://www.akm-music.com/shop.html?product=21526","https://www.akm-music.com/assets/products/21526.webp","Evans","019954500269","Batter","25"
"21532","Evans TT12G2 12"" G2 Clr","Evans TT12G2 12"" G2 Clr by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","89.00 AED","https://www.akm-music.com/shop.html?product=21532","https://www.akm-music.com/assets/products/21532.webp","Evans","019954500283","Batter","0"
"21534","Evans TT12HR 12"" HY Red","Evans TT12HR 12"" HY Red by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","109.00 AED","https://www.akm-music.com/shop.html?product=21534","https://www.akm-music.com/assets/products/21534.webp","Evans","019954213121","Batter","25"
"21540","Evans TT14G2 14"" Gen G2 Clr","Evans TT14G2 14"" Gen G2 Clr by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","99.00 AED","https://www.akm-music.com/shop.html?product=21540","https://www.akm-music.com/assets/products/21540.webp","Evans","019954500306","Batter","25"
"21541","Evans TT14HR 14"" Hyd Red","Evans TT14HR 14"" Hyd Red by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","117.36 AED","https://www.akm-music.com/shop.html?product=21541","https://www.akm-music.com/assets/products/21541.webp","Evans","019954213145","Batter","0"
"21547","Evans TT16G2 16"" Gen G2 Clr","Evans TT16G2 16"" Gen G2 Clr by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","109.00 AED","https://www.akm-music.com/shop.html?product=21547","https://www.akm-music.com/assets/products/21547.webp","Evans","019954500320","Batter","25"
"21549","Evans TT16HR 16"" Hyd Red","Evans TT16HR 16"" Hyd Red by Evans. Batter. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","128.12 AED","https://www.akm-music.com/shop.html?product=21549","https://www.akm-music.com/assets/products/21549.webp","Evans","019954213169","Batter","25"
"47210","HAMMERON-V-04 Guitar Effect","HAMMERON-V-04 Guitar Effect by Hammeron. Guitar Pedals. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","931.06 AED","https://www.akm-music.com/shop.html?product=47210","https://www.akm-music.com/assets/products/47210.webp","Hammeron","810147520053","Guitar Pedals","25"
"37673","Hercules GS200B EZ Pack Guitar Stand (for Both Acoustic And Electric)","Hercules GS200B EZ Pack Guitar Stand (for Both Acoustic And Electric) by Hercules. Guitar Stand. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","73.22 AED","https://www.akm-music.com/shop.html?product=37673","https://www.akm-music.com/assets/products/37673.webp","Hercules","635464420851","Guitar Stand","0"
"37696","Hercules GSP38WB Plus Auto Grip Universal Guitar Hanger For Wall Mounting W/ Wood Base, Short Arm","Hercules GSP38WB Plus Auto Grip Universal Guitar Hanger For Wall Mounting W/ Wood Base, Short Arm by Hercules. Guitar Stand. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","64.44 AED","https://www.akm-music.com/shop.html?product=37696","https://www.akm-music.com/assets/products/37696.webp","Hercules","635464420899","Guitar Stand","0"
"37699","Hercules GSP38WBR Plus Auto Grip Universal Guitar Hanger For Wall Mounting W/ Burgundy Red Wood Base, Short Arm","Hercules GSP38WBR Plus Auto Grip Universal Guitar Hanger For Wall Mounting W/ Burgundy Red Wood Base, Short Arm by Hercules. Guitar Stand. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","64.34 AED","https://www.akm-music.com/shop.html?product=37699","https://www.akm-music.com/assets/products/37699.webp","Hercules","0635464413174","Guitar Stand","25"
"37700","Hercules GSP38WBW Plus Auto Grip Universal Guitar Hanger For Wall Mounting W/ Brown Wood Base, Short Arm","Hercules GSP38WBW Plus Auto Grip Universal Guitar Hanger For Wall Mounting W/ Brown Wood Base, Short Arm by Hercules. Guitar Stand. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","64.34 AED","https://www.akm-music.com/shop.html?product=37700","https://www.akm-music.com/assets/products/37700.webp","Hercules","","Guitar Stand","25"
"37701","Hercules GSP39SB Plus Auto Grip Universal Guitar Hanger For Slat Wall, Short Arm (with 16 MM Insertion)","Hercules GSP39SB Plus Auto Grip Universal Guitar Hanger For Slat Wall, Short Arm (with 16 MM Insertion) by Hercules. Guitar Stand. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","65.00 AED","https://www.akm-music.com/shop.html?product=37701","https://www.akm-music.com/assets/products/37701.webp","Hercules","","Guitar Stand","25"
"37706","Hercules GSP40SB Plus Auto Grip Universal Guitar Hanger For Slat Wall (with 16 MM Insertion)","Hercules GSP40SB Plus Auto Grip Universal Guitar Hanger For Slat Wall (with 16 MM Insertion) by Hercules. Guitar Stand. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","65.00 AED","https://www.akm-music.com/shop.html?product=37706","https://www.akm-music.com/assets/products/37706.webp","Hercules","635464421063","Guitar Stand","25"
"37708","Hercules GSP41SB Plus Auto Grip Universal Guitar Hanger For Slat Wall (with 13 MM Insertion)","Hercules GSP41SB Plus Auto Grip Universal Guitar Hanger For Slat Wall (with 13 MM Insertion) by Hercules. Guitar Stand. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","65.00 AED","https://www.akm-music.com/shop.html?product=37708","https://www.akm-music.com/assets/products/37708.webp","Hercules","20635464421159","Guitar Stand","25"
"37462","HH Electronics Q12FX HH Queensberry Series - Q12FX- Analogue Mixing Console - 12 Channels - 2 Sub Groups - Dsp - Usb","HH Electronics Q12FX HH Queensberry Series - Q12FX- Analogue Mixing Console - 12 Channels - 2 Sub Groups - Dsp - Usb by HH. Analog Mixers. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","1642.00 AED","https://www.akm-music.com/shop.html?product=37462","https://www.akm-music.com/assets/products/37462.webp","HH","5060109459036","Analog Mixers","25"
"37463","HH Electronics Q16FX HH Queensberry Series - Q16FX- Analogue Mixing Console - 16 Channels - 2 Sub Groups - Dsp - Usb","HH Electronics Q16FX HH Queensberry Series - Q16FX- Analogue Mixing Console - 16 Channels - 2 Sub Groups - Dsp - Usb by HH. Analog Mixers. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","1963.00 AED","https://www.akm-music.com/shop.html?product=37463","https://www.akm-music.com/assets/products/37463.webp","HH","5060109459050","Analog Mixers","25"
"37465","HH Electronics Q8FX HH Queensberry Series - Q8FX- Analogue Mixing Console - 8 Channels - Dsp - Usb","HH Electronics Q8FX HH Queensberry Series - Q8FX- Analogue Mixing Console - 8 Channels - Dsp - Usb by HH. Analog Mixers. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","1002.80 AED","https://www.akm-music.com/shop.html?product=37465","https://www.akm-music.com/assets/products/37465.webp","HH","5060109459005","Analog Mixers","25"
